"b9001"|"ABS TEST DIVISION        "|100      |"Jim Lawson               "|"614 S. 9th Street        "|"                         "|"                         "|"PHILADELPHIA             "|"PA"|"19147    "|"USA"|0            |0            |"A "|"0000100   "|"          "|0        |10       |"1"|1        |"*SALESREP                                                                  "|"*SALESREP                                                                  "|"                                                                           "|"                                                                           "|"NO EMAIL                                                                   "|"                                                                           "|"                                                                           "|"                                                                           "|19214854.93  |.00          |.00          |.00          |.00          |.00          |19214854.93  |19333989.19  |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|11792    |"TEST CUSTOMER            "|"1001 ANYWHERE            "|"ADD LINE 2               "|"                         "|"PHILADELPHIA             "|"PA"|"19149    "|"   "|12158889999  |12159998888  |"A "|"0011792   "|"          "|0        |0        |" "|4000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|3105     |"NORTHEAST A & N          "|"3350 GRAND AVENUE        "|"                         "|"                         "|"PHILADELPHIA             "|"PA"|"19114    "|"   "|0            |0            |"A "|"0003105   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|36909    |"JOSEPH""S                 "|"222 NORTHAMPTON STREET   "|"                         "|"                         "|"EASTON                   "|"PA"|"18042    "|"   "|0            |0            |"A "|"0036909   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|70649    |"JCP TEST                 "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"A "|"0070649   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|88504    |"PRANSKYS                 "|"717-41 CALLOWHILL STREET "|"                         "|"                         "|"PHILADELPHIA             "|"PA"|"19123    "|"   "|0            |0            |"A "|"0088504   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|89004    |"JOSEPH'S                 "|"410 PENN STREET          "|"                         "|"                         "|"READING                  "|"PA"|"19602    "|"   "|0            |0            |"A "|"0089004   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|169604   |"SPECTOR'S INC.           "|"235 MILL STREET          "|"                         "|"                         "|"BRISTOL                  "|"PA"|"19007    "|"   "|0            |0            |"A "|"0169604   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|243702   |"FISHERS BIG WHEEL        "|"102 NESBITT ROAD         "|"ATTN  LARRY SPOTTS       "|"                         "|"NEW CASTLE               "|"PA"|"16105    "|"   "|0            |0            |"A "|"0243702   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|256001   |"KEEFERS                  "|"500 EAST SCOTT STREET    "|"                         "|"                         "|"WILKES BARRE             "|"PA"|"18702    "|"   "|0            |0            |"A "|"0256001   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|329200   |"CLOTHES QUARTER'S #213   "|"BAZAAR SHOPPING CENTER   "|"BALTIMORE PIKE & BISHOP  "|"                         "|"CLIFTON HEIGHTS          "|"PA"|"19018    "|"   "|0            |0            |"A "|"0329200   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|373401   |"DAVE MOTTERN             "|"ROUTE 2                  "|"                         "|"                         "|"COUDERSPORT              "|"PA"|"16915    "|"   "|0            |0            |"A "|"0373401   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|374302   |"SHIRLEY & DAUGHTER       "|"6218 WOODLAND AVENUE     "|"                         "|"                         "|"PHILADELPHIA             "|"PA"|"19142    "|"   "|0            |0            |"A "|"0374302   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|706604   |"DAVID HAWS & SON         "|"ROUTE 6                  "|"                         "|"                         "|"EYNON                    "|"PA"|"18403    "|"   "|0            |0            |"A "|"0706604   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"bPR01"|"ABS TEST DIVISION        "|753704   |"SULLUM'S INC.            "|"564 MAIN STREET          "|"P.O. BOX 485             "|"                         "|"HONESDALE                "|"PA"|"18431    "|"   "|0            |0            |"A "|"0753704   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b0401"|"ABS TEST DIVISION        "|3700     |"CHARLES EAVERS           "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"A "|"0003700   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b5501"|"ABS TEST DIVISION        "|100001   |"TEST FOR GOLDS GYM       "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"B "|"0100001   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|203      |"GARY JAMES               "|"150 RIDGE PIKE           "|"APT 213B                 "|"                         "|"LAFAYETTE HILL           "|"PA"|"19444    "|"   "|2158280841   |0            |"B "|"0000203   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|213      |"SOLO, INC.               "|"213 EAST POPLAR STREET   "|"                         "|"                         "|"YORK                     "|"PA"|"17401    "|"   "|0            |0            |"3 "|"0000213   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"CAA                      "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|327      |"TEST NEW INVOICING       "|"                         "|"                         "|"                         "|"NEWVILLE                 "|"PA"|"121212122"|"   "|2155551212   |0            |"B "|"0000327   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|337      |"JANTZEN STATEMENT TEST   "|"BARRYS INV.-COLLECTION   "|"CAROL'S BOUTIQUE         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"B "|"0000337   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|402      |"TEST                     "|"                         "|"                         "|"                         "|"NEWTOWN                  "|"PA"|"190751212"|"   "|2157392360   |0            |"B "|"0000402   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|415      |"LARRY CURCIO             "|"40 DEEP DALE DRIVE EAST  "|"                         "|"                         "|"LEVITTOWN                "|"PA"|"190561006"|"USA"|2159491138   |0            |"B "|"0000415   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|3.72         |.00          |.00          |.00          |.00          |.00          |3.72         |3.72         |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|427      |"TEST                     "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"B "|"0000427   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|48.43        |.00          |.00          |.00          |.00          |.00          |48.43        |53.43        |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|511      |"TRITEX SPORTSWEAR        "|"800 31ST STREET          "|"                         "|"                         "|"ALTOONA                  "|"PA"|"16601    "|"   "|2157392361   |0            |"B "|"0000511   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|545      |"DENNIS AND COMPANY       "|"BOX 545                  "|"                         "|"                         "|"KIMBERTON                "|"PA"|"19442    "|"   "|21555512120  |0            |"3 "|"0000545   "|"          "|0        |0        |"1"|5000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|555      |"TEST ACCOUNT 555         "|"ADDRESS LINE 1           "|"ADDRESS LINE 2           "|"ADDRESS LINE 3           "|"ABINGTON                 "|"PA"|"19001    "|"   "|0            |0            |"N "|"0000555   "|"          "|0        |0        |" "|3000     |"ERICL@APPARELBUSINESS.COM                                                  "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|11093.00     |.00          |.00          |.00          |.00          |.00          |11093.00     |11869.85     |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|600      |"TEST 600 - NO A/R LETTER "|"CODE                     "|"120                      "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"B "|"0000600   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|716      |"DINA RAKHLIN             "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"N "|"0000716   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|811      |"ANDREW'S CUSTOMER        "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|2157392365   |0            |"N "|"0000811   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|1126     |"JANICE RITTENHOUSE       "|"100 W EVERGREEN AVENUE   "|"                         "|"                         "|"PHILADELPHIA             "|"PA"|"19118    "|"   "|0            |0            |"B "|"0001126   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|1204     |"TEST                     "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"B "|"0001204   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
"b9001"|"ABS TEST DIVISION        "|1218     |"TEST                     "|"                         "|"                         "|"                         "|"                         "|"PA"|"         "|"   "|0            |0            |"B "|"0001218   "|"          "|0        |0        |" "|3000     |"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|"                                                                           "|.00          |.00          |.00          |.00          |.00          |.00          |.00          |.00          |"                         "|" "|" "|0    |"                         "|"                                                  "|0           |"  "|"                         "
